image_id,type,condition,method,ground_truth,extracted_text,processing_time,cer,wer
printed_014_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian,0.4838,0.0926,0.125
printed_014_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Inlodalah contoh Kallmat portama untuk ponoullan OCR,2.3972,0.2037,0.75
printed_014_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.6813,0.0,0.0
printed_014_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4995,0.0,0.0
printed_014_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.9262,0.0,0.0
printed_014_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4321,0.0,0.0
printed_014_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4338,0.0,0.0
printed_014_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.695,0.0,0.0
printed_014_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4969,0.0,0.0
printed_014_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.648,0.0,0.0
printed_014_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,untuk Ini adalah contoh kalimat OCR pengujian pertama,2.8443,0.4815,0.5
printed_014_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5861,0.0,0.0
printed_015_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,IN 2AMIN Conton tate at pertama untu penganan —.,0.4793,0.3889,1.0
printed_015_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Lcaaanconon OCe,2.8651,0.7963,1.0
printed_015_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,ini adalah conton kalmat pertamauntukpenguiar OCR.,0.5559,0.1296,0.75
printed_015_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.364,0.0,0.0
printed_015_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.2737,0.0,0.0
printed_015_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimatpertama untukpengujian OCR.,0.6931,0.037,0.5
printed_015_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4227,0.0,0.0
printed_015_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.4702,0.0,0.0
printed_015_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5423,0.0,0.0
printed_015_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,ini adalah contoh kalimat pertama untuk pengullan OCR.,0.5023,0.0556,0.25
printed_015_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,untuk pengujian adalah kalimat OCR. pertama contoh,2.9865,0.7593,0.875
printed_015_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5186,0.0,0.0
printed_016_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian oa.,0.567,0.0556,0.125
printed_016_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,{6l eeeee 8ee Unrur Denqyjian OCR,2.9387,0.6667,1.0
printed_016_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5242,0.0,0.0
printed_016_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5787,0.0,0.0
printed_016_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.9951,0.0185,0.125
printed_016_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.7079,0.0,0.0
printed_016_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3431,0.0,0.0
printed_016_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.3768,0.0185,0.125
printed_016_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujiar OCR.,0.6988,0.0185,0.125
printed_016_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3823,0.0,0.0
printed_016_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,ian contoh kalimat Ini adalah OCR. penguj untuk pertama,2.9654,0.6111,1.0
printed_016_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4567,0.0,0.0
printed_017_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Itu adalah contoh kalunat pertama untuk pengujan,0.4617,0.1852,0.5
printed_017_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,In eulab cquob Laluns oR,2.6248,0.7222,1.0
printed_017_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.44,0.0,0.0
printed_017_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3815,0.0,0.0
printed_017_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.3651,0.0,0.0
printed_017_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5217,0.0,0.0
printed_017_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3949,0.0,0.0
printed_017_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.5128,0.0,0.0
printed_017_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3807,0.0,0.0
printed_017_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3455,0.0,0.0
printed_017_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,untuk kalimat OCR pengujian Pertamna contoh adalah Ini,2.5982,0.7222,1.0
printed_017_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujiar OCR.,0.425,0.0185,0.125
printed_018_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OcR.,0.5224,0.0185,0.125
printed_018_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,1nl adalah Conloh Kalina{ Peftana Unluk Penqujian oRe,2.8509,0.3148,0.875
printed_018_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4717,0.0,0.0
printed_018_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4357,0.0,0.0
printed_018_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.5213,0.0185,0.125
printed_018_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.6089,0.0,0.0
printed_018_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3362,0.0,0.0
printed_018_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.509,0.0185,0.125
printed_018_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.6324,0.0,0.0
printed_018_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.487,0.0,0.0
printed_018_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,untuk pengujian contoh kalimat Ini ah OCR pertama adal,2.9507,0.6111,0.875
printed_018_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5518,0.0,0.0
printed_019_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5286,0.0,0.0
printed_019_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Int odalah contoh Kalmat patama untuk pengujuan OCR,2.52,0.1481,0.75
printed_019_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3517,0.0,0.0
printed_019_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3757,0.0,0.0
printed_019_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.4726,0.0185,0.125
printed_019_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3602,0.0,0.0
printed_019_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4165,0.0,0.0
printed_019_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR,2.4685,0.0185,0.125
printed_019_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3889,0.0,0.0
printed_019_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.434,0.0,0.0
printed_019_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,adalah kalimat pertama Ini pengujian untuk contoh OCR,2.9684,0.537,0.75
printed_019_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4717,0.0,0.0
printed_020_blur,printed,blur,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian,0.4421,0.0926,0.125
printed_020_blur,printed,blur,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ios alab (Ooigb Aabuaiyn Peerine Oek,2.7514,0.7037,1.0
printed_020_blur,printed,blur,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3897,0.0,0.0
printed_020_dark,printed,dark,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4736,0.0,0.0
printed_020_dark,printed,dark,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalab contoh kalimat pertama untuk pengujian OCR_,2.5581,0.037,0.25
printed_020_dark,printed,dark,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.5489,0.0,0.0
printed_020_normal,printed,normal,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.3699,0.0,0.0
printed_020_normal,printed,normal,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,2.8888,0.0,0.0
printed_020_normal,printed,normal,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4992,0.0,0.0
printed_020_rotated,printed,rotated,Tesseract,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujian OCR.,0.4153,0.0,0.0
printed_020_rotated,printed,rotated,EasyOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,untuk Ini adalah contoh kalimat OCR pengujian pertama,2.5247,0.4815,0.5
printed_020_rotated,printed,rotated,PaddleOCR,Ini adalah contoh kalimat pertama untuk pengujian OCR.,Ini adalah contoh kalimat pertama untuk pengujiar OCR.,0.5222,0.0185,0.125
printed_021_blur,printed,blur,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem imi digunakan untuk membandingkan performa metode OCR.,0.4987,0.0164,0.125
printed_021_blur,printed,blur,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini dicunakan untuk membandinckan pertorma mclode OCR,2.7166,0.0984,0.625
printed_021_blur,printed,blur,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,0.4595,0.0164,0.125
printed_021_dark,printed,dark,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.3811,0.0,0.0
printed_021_dark,printed,dark,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,2.6823,0.0164,0.125
printed_021_dark,printed,dark,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4799,0.0,0.0
printed_021_normal,printed,normal,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4424,0.0,0.0
printed_021_normal,printed,normal,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,2.8087,0.0164,0.125
printed_021_normal,printed,normal,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4683,0.0,0.0
printed_021_rotated,printed,rotated,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4964,0.0,0.0
printed_021_rotated,printed,rotated,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,ini Ldigunakan untuk membandingkan Sistem OCR performa metode,2.5854,0.3934,0.625
printed_021_rotated,printed,rotated,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.3735,0.0,0.0
printed_022_blur,printed,blur,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,a. 20 Ktu Tn mah sn dangh 20 pan ha ma 0. KN,0.4187,0.7541,1.625
printed_022_blur,printed,blur,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,(,2.3412,1.0,1.0
printed_022_blur,printed,blur,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakanmtuk membandingkan perform metodeOCR,0.3579,0.0984,0.625
printed_022_dark,printed,dark,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4217,0.0,0.0
printed_022_dark,printed,dark,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,2.4692,0.0164,0.125
printed_022_dark,printed,dark,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.3656,0.0,0.0
printed_022_normal,printed,normal,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.3394,0.0,0.0
printed_022_normal,printed,normal,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,2.5939,0.0164,0.125
printed_022_normal,printed,normal,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4217,0.0,0.0
printed_022_rotated,printed,rotated,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,sistem ini digunakan untuk membandingkan performa metode OCR.,0.4799,0.0164,0.125
printed_022_rotated,printed,rotated,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,membandingkan Sistem ini digunakan metode OCR performa untuk,2.6187,0.6557,0.625
printed_022_rotated,printed,rotated,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR,0.3284,0.0164,0.125
printed_023_blur,printed,blur,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,,0.2771,1.0,1.0
printed_023_blur,printed,blur,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,,2.2384,1.0,1.0
printed_023_blur,printed,blur,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ani digunakan untuk membandingkan per forma,0.5185,0.2295,0.5
printed_023_dark,printed,dark,Tesseract,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan performa metode OCR.,0.4643,0.0,0.0
printed_023_dark,printed,dark,EasyOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,Sistem ini digunakan untuk membandingkan perfcrna metcde OCR,2.5583,0.0656,0.375
printed_023_dark,printed,dark,PaddleOCR,Sistem ini digunakan untuk membandingkan performa metode OCR.,sistem ini digunakan untuk membandingkan performa metodeocR.,0.598,0.0656,0.375
